No         Predictions            Accuracy [%]
639        (0 0 4 6 0 0 1)              87.537
640        (0 0 1 2 1 1 1)              87.534
641        (1 0 2 3 2 1 2)              87.553
642        (1 0 2 3 2 1 2)              87.573
643        (0 0 4 6 1 1 1)              87.503
644        (1 0 2 3 2 1 2)              87.522
645        (1 0 2 3 2 1 2)              87.542
646        (0 0 1 2 1 1 1)              87.472
647        (1 0 3 1 2 1 2)              87.492
648        (1 0 1 2 0 0 1)              87.467
649        (1 0 3 1 2 1 2)              87.486
650        (1 0 2 3 2 1 2)              87.506
651        (1 0 3 1 2 1 2)              87.525
652        (1 0 2 3 2 1 2)              87.544
653        (1 0 2 3 2 1 2)              87.563
654        (1 0 2 3 2 1 2)              87.560
655        (1 0 2 3 2 1 2)              87.580
656        (0 0 4 5 2 1 1)              87.511
657        (1 0 3 1 2 1 2)              87.486
658        (1 0 2 3 2 1 2)              87.505
659        (1 0 2 3 2 1 2)              87.525
660        (1 0 1 2 1 1 1)              87.456
661        (1 0 2 3 2 1 2)              87.476
662        (1 0 2 3 2 1 2)              87.495
663        (1 0 2 3 2 1 2)              87.514
664        (1 0 1 2 1 1 1)              87.532
665        (1 0 1 2 1 1 1)              87.551
666        (0 0 4 6 0 0 1)              87.462
667        (1 0 1 2 1 1 1)              87.481
668        (1 0 2 3 2 1 2)              87.500
669        (1 0 1 2 1 1 1)              87.519
670        (1 0 1 2 1 1 1)              87.538
671        (1 0 3 1 2 1 2)              87.556
672        (1 0 2 3 2 1 2)              87.553
673        (0 0 1 2 1 1 1)              87.529
674        (1 0 3 1 2 1 2)              87.548
675        (1 0 3 1 2 1 2)              87.567
676        (1 0 1 2 0 0 1)              87.585
677        (1 0 2 3 2 1 2)              87.603
678        (1 0 1 2 1 1 1)              87.622
679        (1 0 0 0 2 2 1)              87.640
680        (1 0 2 3 2 1 2)              87.658
681        (1 0 3 1 2 1 2)              87.677
682        (1 0 1 2 1 1 1)              87.695
683        (1 0 1 2 1 1 1)              87.713
684        (1 0 1 2 1 2 1)              87.689
685        (1 0 3 1 2 1 2)              87.707
686        (1 0 2 3 2 1 2)              87.683
687        (1 0 2 3 1 2 1)              87.701
688        (1 0 3 1 2 1 2)              87.698
689        (1 0 3 1 2 1 2)              87.675
690        (1 0 2 3 2 1 2)              87.693
691        (0 0 4 6 0 0 1)              87.607
692        (1 0 2 3 2 1 2)              87.583
693        (1 0 2 3 2 1 2)              87.601
694        (1 0 2 3 2 1 2)              87.619
695        (1 0 1 2 1 1 1)              87.637
696        (1 0 2 3 2 1 2)              87.655
697        (1 0 2 3 2 1 2)              87.673
698        (1 0 2 3 2 2 1)              87.690
699        (1 0 1 2 1 2 1)              87.688
700        (1 0 3 1 2 1 2)              87.603
701        (1 0 1 2 1 1 1)              87.620
702        (1 0 2 3 2 1 2)              87.536
703        (1 0 3 1 2 1 2)              87.533
704        (1 0 3 1 2 1 2)              87.531
705        (0 0 4 5 1 1 1)              87.447
706        (1 0 2 3 2 1 2)              87.424
707        (1 0 1 2 1 1 1)              87.442
708        (1 0 2 3 2 1 2)              87.459
709        (1 0 2 3 2 1 2)              87.477
710        (1 0 2 3 2 1 2)              87.495
711        (1 0 1 2 1 1 1)              87.513
712        (1 0 2 3 2 1 2)              87.530
713        (1 0 1 2 1 2 1)              87.447
714        (1 0 2 3 2 1 2)              87.465
715        (1 0 1 2 1 1 1)              87.482
716        (1 0 3 1 2 1 2)              87.460
717        (1 0 2 3 2 1 2)              87.477
718        (1 0 0 0 1 2 0)              87.495
719        (1 0 3 1 2 1 2)              87.493
720        (1 0 2 3 2 1 2)              87.510
721        (1 0 1 2 1 1 1)              87.527
722        (1 0 3 1 2 1 2)              87.545
723        (1 0 2 3 2 1 2)              87.562
724        (1 0 0 0 2 2 1)              87.579
725        (1 0 3 1 2 1 2)              87.597
726        (1 0 2 3 2 1 2)              87.614
727        (1 0 3 1 2 1 2)              87.611
728        (1 0 2 3 1 2 1)              87.628
729        (1 0 1 2 0 0 1)              87.586
730        (1 0 2 3 2 1 2)              87.564
731        (0 0 2 3 1 2 1)              87.502
732        (1 0 2 3 2 1 2)              87.520
733        (1 0 2 3 2 1 2)              87.537
734        (1 0 3 1 2 1 2)              87.554
735        (1 0 1 2 1 1 1)              87.493
736        (1 0 2 3 2 1 2)              87.510
737        (1 0 2 3 2 1 2)              87.527
738        (1 0 2 3 2 1 2)              87.544
739        (1 0 1 2 1 1 1)              87.561
740        (1 0 2 3 2 1 2)              87.578
741        (1 0 2 3 2 1 2)              87.594
742        (1 0 2 3 2 1 2)              87.592
743        (1 0 3 1 1 1 1)              87.609
744        (1 0 2 3 2 1 2)              87.625
745        (1 0 2 3 2 1 2)              87.642
746        (1 0 2 3 2 1 2)              87.659
747        (1 0 2 3 2 1 2)              87.675
748        (1 0 2 3 2 1 2)              87.692
749        (1 0 3 1 2 1 2)              87.709
750        (1 0 2 3 2 1 2)              87.725
751        (1 0 3 1 2 1 2)              87.722
752        (0 0 1 2 1 1 1)              87.720
753        (1 0 2 3 2 1 2)              87.717
754        (1 0 2 3 2 1 2)              87.733
755        (1 0 3 1 2 1 2)              87.731
756        (1 0 2 3 2 1 2)              87.709
757        (1 0 3 1 2 1 2)              87.725
758        (1 0 2 3 2 1 2)              87.742
759        (1 0 2 3 2 1 2)              87.758
760        (1 0 1 2 1 1 1)              87.755
761        (1 0 2 3 2 1 2)              87.771
762        (1 0 2 3 2 1 2)              87.787
763        (1 0 1 2 1 2 1)              87.766
764        (1 0 1 2 1 1 1)              87.763
765        (1 0 2 3 2 1 2)              87.779
766        (1 0 2 3 2 1 2)              87.795
767        (1 0 2 3 2 1 2)              87.811
768        (1 0 3 1 2 1 2)              87.809
769        (1 0 2 3 2 1 2)              87.824
771        (1 0 3 1 2 1 2)              87.840
772        (1 0 2 3 2 1 2)              87.856
773        (1 0 3 1 2 1 2)              87.872
774        (1 0 2 3 2 1 2)              87.869
775        (1 0 2 3 1 2 1)              87.866
776        (1 0 3 1 2 1 2)              87.864
777        (1 0 2 3 2 1 2)              87.879
778        (1 0 1 2 1 2 1)              87.877
779        (1 0 2 3 2 1 2)              87.855
780        (1 0 1 2 1 1 1)              87.871
781        (1 0 3 1 2 1 2)              87.868
782        (1 0 1 2 1 2 1)              87.829
783        (1 0 2 3 2 1 2)              87.844
784        (0 0 4 5 0 0 1)              87.805
785        (1 0 1 2 1 1 1)              87.821
786        (1 0 1 2 1 1 1)              87.818
787        (1 0 2 3 2 1 2)              87.779
788        (1 0 2 3 2 1 2)              87.794
789        (1 0 2 3 2 1 2)              87.810
790        (1 0 2 3 2 1 2)              87.825
791        (1 0 2 3 2 1 2)              87.841
792        (1 0 2 3 2 1 2)              87.856
793        (1 0 2 3 2 1 2)              87.872
794        (1 0 2 3 1 2 1)              87.887
795        (1 0 2 3 2 1 1)              87.884
796        (1 0 4 5 2 2 2)              87.845
797        (1 0 1 2 0 0 1)              87.861
798        (1 0 3 1 2 1 2)              87.876
799        (1 0 2 3 2 1 2)              87.891
800        (1 0 2 3 2 1 2)              87.907
801        (1 0 3 1 2 1 2)              87.922
802        (1 0 1 2 1 1 1)              87.937
803        (1 0 1 2 1 1 1)              87.952
804        (1 0 2 3 2 1 2)              87.967
805        (1 0 2 3 2 1 2)              87.982
806        (1 0 0 0 1 2 0)              87.997
807        (1 0 1 2 1 1 1)              88.012
808        (1 0 2 3 2 1 2)              88.009
809        (1 0 1 2 1 1 1)              88.024
810        (1 0 2 3 2 1 2)              88.039
811        (1 0 2 3 2 1 2)              88.054
812        (1 0 2 3 2 1 2)              88.016
813        (1 0 2 3 1 1 1)              88.013
814        (1 0 1 2 1 1 1)              88.028
815        (1 0 3 1 2 1 2)              88.025
816        (0 0 1 2 0 0 1)              88.022
817        (0 0 2 3 1 2 1)              87.966
818        (1 0 2 3 2 1 2)              87.981
819        (1 0 2 3 2 1 2)              87.996
820        (1 0 1 2 1 2 1)              87.993
821        (0 0 4 6 1 2 1)              87.955
822        (0 0 1 2 1 1 1)              87.952
823        (1 0 3 1 2 1 2)              87.932
824        (1 0 2 3 2 1 2)              87.912
825        (1 0 2 3 2 1 2)              87.927
826        (1 0 2 3 1 2 1)              87.942
827        (1 0 2 3 2 1 2)              87.921
828        (1 0 1 2 1 2 1)              87.919
829        (1 0 2 3 1 2 1)              87.933
830        (1 0 2 3 2 1 2)              87.948
831        (1 0 2 3 2 2 1)              87.963
832        (1 0 2 3 2 1 2)              87.960
833        (1 0 2 3 2 1 2)              87.974
834        (1 0 2 3 2 1 2)              87.955
835        (1 0 2 3 1 1 1)              87.935
836        (1 0 2 3 2 1 2)              87.949
837        (1 0 1 2 1 1 1)              87.964
838        (1 0 3 1 2 1 2)              87.961
839        (1 0 2 3 2 1 2)              87.975
840        (1 0 2 3 2 1 2)              87.990
841        (1 0 1 2 1 1 1)              88.004
842        (1 0 2 3 2 2 1)              88.001
843        (1 0 2 3 2 1 2)              88.016
844        (1 0 0 0 1 2 0)              88.030
845        (1 0 2 3 2 1 2)              88.010
846        (1 0 1 2 1 1 1)              88.024
847        (1 0 3 1 2 1 2)              88.039
848        (1 0 2 3 2 1 2)              88.053
849        (1 0 2 3 2 1 2)              88.067
850        (1 0 2 3 2 1 2)              88.081
851        (1 0 3 1 1 1 1)              88.061
852        (1 0 2 3 2 1 2)              88.076
853        (1 0 1 2 1 2 1)              88.039
854        (1 0 1 2 1 1 1)              88.053
855        (1 0 1 2 1 1 1)              88.067
856        (1 0 3 1 2 1 2)              88.081
857        (1 0 2 3 1 2 1)              88.028
858        (1 0 1 2 1 2 1)              88.025
859        (1 0 2 3 2 1 2)              88.039
860        (1 0 3 1 2 1 2)              88.053
861        (1 0 1 2 1 1 1)              88.067
862        (1 0 3 1 2 1 2)              88.081
863        (1 0 2 3 2 1 2)              88.095
864        (1 0 1 2 1 1 1)              88.109
865        (0 0 1 2 0 0 1)              88.056
866        (1 0 2 3 2 1 2)              88.070
867        (1 0 2 3 2 1 2)              88.084
868        (1 0 1 2 1 1 1)              88.098
869        (1 0 3 1 1 1 1)              88.112
870        (1 0 3 1 2 1 1)              88.109
871        (1 0 3 1 2 1 2)              88.106
872        (1 0 2 3 2 1 2)              88.120
873        (1 0 1 2 1 2 1)              88.084
874        (1 0 2 3 2 1 2)              88.098
875        (1 0 2 3 2 1 2)              88.112
876        (1 0 2 3 2 1 2)              88.125
877        (0 0 4 2 1 1 1)              88.106
878        (1 0 1 2 1 1 1)              88.087
879        (1 0 2 3 2 1 2)              88.068
880        (1 0 1 2 1 1 1)              88.082
881        (0 0 1 2 1 1 1)              88.079
882        (1 0 3 1 2 1 2)              88.060
883        (1 0 1 2 1 1 1)              88.074
884        (1 0 3 1 2 1 2)              88.055
885        (1 0 1 2 1 1 1)              88.068
886        (1 0 2 3 2 1 1)              88.033
887        (1 0 2 3 2 1 2)              88.047
888        (1 0 2 3 2 1 2)              88.060
889        (1 0 0 0 1 2 0)              88.074
890        (1 0 3 1 2 1 2)              88.087
891        (1 0 2 3 2 1 2)              88.084
892        (1 0 2 3 2 1 2)              88.098
893        (1 0 1 2 1 1 1)              88.111
894        (1 0 2 3 2 1 2)              88.125
895        (1 0 3 1 2 1 2)              88.090
896        (1 0 2 3 2 1 2)              88.087
897        (1 0 2 3 2 1 2)              88.069
898        (1 0 2 3 2 1 2)              88.034
899        (1 0 2 3 2 1 2)              88.047
900        (1 0 3 1 2 1 2)              88.061
901        (1 0 2 3 2 1 2)              88.026
902        (1 0 2 3 2 1 2)              88.008
903        (0 0 1 2 0 0 1)              88.005
904        (1 0 3 1 2 1 2)              88.018
905        (1 0 2 3 2 1 2)              88.000
906        (1 0 1 2 1 2 1)              88.013
907        (1 0 2 3 2 1 2)              88.027
908        (1 0 2 3 2 1 2)              88.024
909        (1 0 1 2 1 1 1)              88.037
910        (1 0 1 2 1 1 1)              88.051
911        (1 0 3 1 2 1 2)              88.016
912        (1 0 1 2 1 1 1)              87.982
913        (1 0 3 1 2 1 1)              87.996
914        (1 0 3 1 2 1 2)              88.009
915        (1 0 1 2 1 1 1)              88.022
916        (1 0 2 3 2 1 2)              88.035
917        (1 0 2 3 2 1 2)              88.048
918        (1 0 2 3 1 2 1)              88.046
919        (1 0 1 2 1 1 1)              88.059
920        (1 0 1 2 1 1 1)              88.072
921        (0 0 0 4 0 1 0)              88.007
922        (1 0 3 1 2 1 2)              87.973
923        (0 0 2 3 1 1 1)              87.955
924        (1 0 4 5 2 2 2)              87.922
925        (1 0 2 3 2 1 2)              87.935
926        (1 0 2 3 2 1 2)              87.948
927        (1 0 2 3 2 1 2)              87.961
928        (1 0 2 3 2 1 2)              87.943
929        (1 0 2 3 2 1 2)              87.956
930        (0 0 1 2 1 1 1)              87.938
931        (1 0 2 3 2 1 2)              87.951
932        (1 0 2 3 2 1 2)              87.964
933        (1 0 3 1 2 1 2)              87.977
934        (1 0 2 3 1 2 1)              87.944
935        (1 0 1 2 1 1 1)              87.896
936        (1 0 1 2 1 1 1)              87.878
937        (1 0 2 3 2 1 2)              87.876
938        (1 0 2 3 1 2 1)              87.889
939        (1 0 4 5 2 2 2)              87.856
940        (1 0 2 3 2 1 2)              87.838
941        (1 0 3 1 2 1 2)              87.836
942        (1 0 1 2 1 1 1)              87.849
943        (1 0 1 2 1 1 1)              87.862
944        (1 0 2 3 2 1 2)              87.875
945        (1 0 1 2 1 1 1)              87.888
946        (1 0 1 2 1 1 1)              87.900
947        (1 0 3 1 2 1 2)              87.913
948        (1 0 1 2 1 1 1)              87.926
949        (1 0 3 1 2 1 2)              87.939
950        (1 0 3 1 2 1 2)              87.952
951        (1 0 2 3 2 1 2)              87.964
952        (1 0 2 3 2 1 2)              87.977
953        (1 0 2 3 1 0 1)              87.975
954        (1 0 2 3 2 1 2)              87.987
955        (1 0 1 2 1 1 1)              88.000
956        (1 0 2 3 2 1 2)              88.013
957        (1 0 1 2 1 1 1)              88.025
958        (1 0 1 2 1 1 1)              88.038
959        (1 0 1 2 1 2 1)              88.020
960        (1 0 0 0 2 2 1)              88.033
961        (1 0 2 3 2 1 2)              88.045
962        (1 0 3 1 2 1 2)              88.043
