No         Predictions            Accuracy [%]
638        (1 0 2 3 2 1 2)              87.604
639        (0 0 4 6 0 0 1)              87.556
640        (0 0 1 2 1 1 1)              87.553
641        (1 0 2 3 2 1 2)              87.573
642        (1 0 2 3 2 1 2)              87.592
643        (0 0 4 6 1 1 1)              87.522
644        (1 0 2 3 2 1 2)              87.542
645        (1 0 2 3 2 1 2)              87.561
646        (0 0 1 2 1 1 1)              87.492
647        (1 0 3 1 2 1 2)              87.511
648        (1 0 1 2 0 0 1)              87.486
649        (1 0 3 1 2 1 2)              87.506
650        (1 0 2 3 2 1 2)              87.525
651        (1 0 3 1 2 1 2)              87.544
652        (1 0 2 3 2 1 2)              87.563
653        (1 0 2 3 2 1 2)              87.582
654        (1 0 2 3 2 1 2)              87.580
655        (1 0 2 3 2 1 2)              87.599
656        (0 0 4 5 2 1 1)              87.530
657        (1 0 3 1 2 1 2)              87.505
658        (1 0 2 3 2 1 2)              87.525
659        (1 0 2 3 2 1 2)              87.544
660        (1 0 1 2 1 1 1)              87.476
661        (1 0 2 3 2 1 2)              87.495
662        (1 0 2 3 2 1 2)              87.514
663        (1 0 2 3 2 1 2)              87.532
664        (1 0 1 2 1 1 1)              87.551
665        (1 0 1 2 1 1 1)              87.570
666        (0 0 4 6 0 0 1)              87.481
667        (1 0 1 2 1 1 1)              87.500
668        (1 0 2 3 2 1 2)              87.519
669        (1 0 1 2 1 1 1)              87.538
670        (1 0 1 2 1 1 1)              87.556
671        (1 0 3 1 2 1 2)              87.575
672        (1 0 2 3 2 1 2)              87.572
673        (0 0 1 2 1 1 1)              87.548
674        (1 0 3 1 2 1 2)              87.567
675        (1 0 3 1 2 1 2)              87.585
676        (1 0 1 2 0 0 1)              87.603
677        (1 0 2 3 2 1 2)              87.622
678        (1 0 1 2 1 1 1)              87.640
679        (1 0 0 0 2 2 1)              87.658
680        (1 0 2 3 2 1 2)              87.677
681        (1 0 3 1 2 1 2)              87.695
682        (1 0 1 2 1 1 1)              87.713
683        (1 0 1 2 1 1 1)              87.731
684        (1 0 1 2 1 2 1)              87.707
685        (1 0 3 1 2 1 2)              87.725
686        (1 0 2 3 2 1 2)              87.701
687        (1 0 2 3 1 2 1)              87.719
688        (1 0 3 1 2 1 2)              87.716
689        (1 0 3 1 2 1 2)              87.693
690        (1 0 2 3 2 1 2)              87.711
691        (0 0 4 6 0 0 1)              87.625
692        (1 0 2 3 2 1 2)              87.601
693        (1 0 2 3 2 1 2)              87.619
694        (1 0 2 3 2 1 2)              87.637
695        (1 0 1 2 1 1 1)              87.655
696        (1 0 2 3 2 1 2)              87.673
697        (1 0 2 3 2 1 2)              87.690
698        (1 0 2 3 2 2 1)              87.708
699        (1 0 1 2 1 2 1)              87.705
700        (1 0 3 1 2 1 2)              87.620
701        (1 0 1 2 1 1 1)              87.638
702        (1 0 2 3 2 1 2)              87.554
703        (1 0 3 1 2 1 2)              87.551
704        (1 0 3 1 2 1 2)              87.548
705        (0 0 4 5 1 1 1)              87.464
706        (1 0 2 3 2 1 2)              87.442
707        (1 0 1 2 1 1 1)              87.459
708        (1 0 2 3 2 1 2)              87.477
709        (1 0 2 3 2 1 2)              87.495
710        (1 0 2 3 2 1 2)              87.513
711        (1 0 1 2 1 1 1)              87.530
712        (1 0 2 3 2 1 2)              87.548
713        (1 0 1 2 1 2 1)              87.465
714        (1 0 2 3 2 1 2)              87.482
715        (1 0 1 2 1 1 1)              87.500
716        (1 0 3 1 2 1 2)              87.477
717        (1 0 2 3 2 1 2)              87.495
718        (1 0 0 0 1 2 0)              87.512
719        (1 0 3 1 2 1 2)              87.510
720        (1 0 2 3 2 1 2)              87.527
721        (1 0 1 2 1 1 1)              87.545
722        (1 0 3 1 2 1 2)              87.562
723        (1 0 2 3 2 1 2)              87.579
724        (1 0 0 0 2 2 1)              87.597
725        (1 0 3 1 2 1 2)              87.614
726        (1 0 2 3 2 1 2)              87.631
727        (1 0 3 1 2 1 2)              87.628
728        (1 0 2 3 1 2 1)              87.645
729        (1 0 1 2 0 0 1)              87.603
730        (1 0 2 3 2 1 2)              87.581
731        (0 0 2 3 1 2 1)              87.520
732        (1 0 2 3 2 1 2)              87.537
733        (1 0 2 3 2 1 2)              87.554
734        (1 0 3 1 2 1 2)              87.571
735        (1 0 1 2 1 1 1)              87.510
736        (1 0 2 3 2 1 2)              87.527
737        (1 0 2 3 2 1 2)              87.544
738        (1 0 2 3 2 1 2)              87.561
739        (1 0 1 2 1 1 1)              87.578
740        (1 0 2 3 2 1 2)              87.594
741        (1 0 2 3 2 1 2)              87.611
742        (1 0 2 3 2 1 2)              87.609
743        (1 0 3 1 1 1 1)              87.625
744        (1 0 2 3 2 1 2)              87.642
745        (1 0 2 3 2 1 2)              87.659
746        (1 0 2 3 2 1 2)              87.675
747        (1 0 2 3 2 1 2)              87.692
748        (1 0 2 3 2 1 2)              87.709
749        (1 0 3 1 2 1 2)              87.725
750        (1 0 2 3 2 1 2)              87.741
751        (1 0 3 1 2 1 2)              87.739
752        (0 0 1 2 1 1 1)              87.736
753        (1 0 2 3 2 1 2)              87.733
754        (1 0 2 3 2 1 2)              87.750
755        (1 0 3 1 2 1 2)              87.747
756        (1 0 2 3 2 1 2)              87.725
757        (1 0 3 1 2 1 2)              87.742
758        (1 0 2 3 2 1 2)              87.758
759        (1 0 2 3 2 1 2)              87.774
760        (1 0 1 2 1 1 1)              87.771
761        (1 0 2 3 2 1 2)              87.787
762        (1 0 2 3 2 1 2)              87.804
763        (1 0 1 2 1 2 1)              87.782
764        (1 0 1 2 1 1 1)              87.779
765        (1 0 2 3 2 1 2)              87.795
766        (1 0 2 3 2 1 2)              87.811
767        (1 0 2 3 2 1 2)              87.827
768        (1 0 3 1 2 1 2)              87.824
769        (1 0 2 3 2 1 2)              87.840
771        (1 0 3 1 2 1 2)              87.856
772        (1 0 2 3 2 1 2)              87.872
773        (1 0 3 1 2 1 2)              87.888
774        (1 0 2 3 2 1 2)              87.885
775        (1 0 2 3 1 2 1)              87.882
776        (1 0 3 1 2 1 2)              87.879
777        (1 0 2 3 2 1 2)              87.895
778        (1 0 1 2 1 2 1)              87.892
779        (1 0 2 3 2 1 2)              87.871
780        (1 0 1 2 1 1 1)              87.887
781        (1 0 3 1 2 1 2)              87.884
782        (1 0 1 2 1 2 1)              87.844
783        (1 0 2 3 2 1 2)              87.860
784        (0 0 4 5 0 0 1)              87.821
785        (1 0 1 2 1 1 1)              87.836
786        (1 0 1 2 1 1 1)              87.833
787        (1 0 2 3 2 1 2)              87.794
788        (1 0 2 3 2 1 2)              87.810
789        (1 0 2 3 2 1 2)              87.825
790        (1 0 2 3 2 1 2)              87.841
791        (1 0 2 3 2 1 2)              87.856
792        (1 0 2 3 2 1 2)              87.872
793        (1 0 2 3 2 1 2)              87.887
794        (1 0 2 3 1 2 1)              87.902
795        (1 0 2 3 2 1 1)              87.900
796        (1 0 4 5 2 2 2)              87.861
797        (1 0 1 2 0 0 1)              87.876
798        (1 0 3 1 2 1 2)              87.891
799        (1 0 2 3 2 1 2)              87.907
800        (1 0 2 3 2 1 2)              87.922
801        (1 0 3 1 2 1 2)              87.937
802        (1 0 1 2 1 1 1)              87.952
803        (1 0 1 2 1 1 1)              87.967
804        (1 0 2 3 2 1 2)              87.982
805        (1 0 2 3 2 1 2)              87.997
806        (1 0 0 0 1 2 0)              88.012
807        (1 0 1 2 1 1 1)              88.027
808        (1 0 2 3 2 1 2)              88.024
809        (1 0 1 2 1 1 1)              88.039
810        (1 0 2 3 2 1 2)              88.054
811        (1 0 2 3 2 1 2)              88.069
812        (1 0 2 3 2 1 2)              88.030
813        (1 0 2 3 1 1 1)              88.028
814        (1 0 1 2 1 1 1)              88.042
815        (1 0 3 1 2 1 2)              88.039
816        (0 0 1 2 0 0 1)              88.037
817        (0 0 2 3 1 2 1)              87.981
818        (1 0 2 3 2 1 2)              87.996
819        (1 0 2 3 2 1 2)              88.011
820        (1 0 1 2 1 2 1)              88.008
821        (0 0 4 6 1 2 1)              87.970
822        (0 0 1 2 1 1 1)              87.967
823        (1 0 3 1 2 1 2)              87.947
824        (1 0 2 3 2 1 2)              87.927
825        (1 0 2 3 2 1 2)              87.942
826        (1 0 2 3 1 2 1)              87.956
827        (1 0 2 3 2 1 2)              87.936
828        (1 0 1 2 1 2 1)              87.933
829        (1 0 2 3 1 2 1)              87.948
830        (1 0 2 3 2 1 2)              87.963
831        (1 0 2 3 2 2 1)              87.977
832        (1 0 2 3 2 1 2)              87.974
833        (1 0 2 3 2 1 2)              87.989
834        (1 0 2 3 2 1 2)              87.969
835        (1 0 2 3 1 1 1)              87.949
836        (1 0 2 3 2 1 2)              87.964
837        (1 0 1 2 1 1 1)              87.978
838        (1 0 3 1 2 1 2)              87.975
839        (1 0 2 3 2 1 2)              87.990
840        (1 0 2 3 2 1 2)              88.004
841        (1 0 1 2 1 1 1)              88.018
842        (1 0 2 3 2 2 1)              88.016
843        (1 0 2 3 2 1 2)              88.030
844        (1 0 0 0 1 2 0)              88.044
845        (1 0 2 3 2 1 2)              88.024
846        (1 0 1 2 1 1 1)              88.039
847        (1 0 3 1 2 1 2)              88.053
848        (1 0 2 3 2 1 2)              88.067
849        (1 0 2 3 2 1 2)              88.081
850        (1 0 2 3 2 1 2)              88.095
851        (1 0 3 1 1 1 1)              88.076
852        (1 0 2 3 2 1 2)              88.090
853        (1 0 1 2 1 2 1)              88.053
854        (1 0 1 2 1 1 1)              88.067
855        (1 0 1 2 1 1 1)              88.081
856        (1 0 3 1 2 1 2)              88.095
857        (1 0 2 3 1 2 1)              88.042
858        (1 0 1 2 1 2 1)              88.039
859        (1 0 2 3 2 1 2)              88.053
860        (1 0 3 1 2 1 2)              88.067
861        (1 0 1 2 1 1 1)              88.081
862        (1 0 3 1 2 1 2)              88.095
863        (1 0 2 3 2 1 2)              88.109
864        (1 0 1 2 1 1 1)              88.123
865        (0 0 1 2 0 0 1)              88.070
866        (1 0 2 3 2 1 2)              88.084
867        (1 0 2 3 2 1 2)              88.098
868        (1 0 1 2 1 1 1)              88.112
869        (1 0 3 1 1 1 1)              88.126
870        (1 0 3 1 2 1 1)              88.123
871        (1 0 3 1 2 1 2)              88.120
872        (1 0 2 3 2 1 2)              88.134
873        (1 0 1 2 1 2 1)              88.098
874        (1 0 2 3 2 1 2)              88.112
875        (1 0 2 3 2 1 2)              88.125
876        (1 0 2 3 2 1 2)              88.139
878        (1 0 1 2 1 1 1)              88.120
879        (1 0 2 3 2 1 2)              88.101
880        (1 0 1 2 1 1 1)              88.114
881        (0 0 1 2 1 1 1)              88.112
882        (1 0 3 1 2 1 2)              88.093
883        (1 0 1 2 1 1 1)              88.106
884        (1 0 3 1 2 1 2)              88.087
885        (1 0 1 2 1 1 1)              88.101
886        (1 0 2 3 2 1 1)              88.066
887        (1 0 2 3 2 1 2)              88.079
888        (1 0 2 3 2 1 2)              88.093
889        (1 0 0 0 1 2 0)              88.106
890        (1 0 3 1 2 1 2)              88.119
891        (1 0 2 3 2 1 2)              88.117
892        (1 0 2 3 2 1 2)              88.130
893        (1 0 1 2 1 1 1)              88.144
894        (1 0 2 3 2 1 2)              88.157
895        (1 0 3 1 2 1 2)              88.122
896        (1 0 2 3 2 1 2)              88.119
897        (1 0 2 3 2 1 2)              88.101
898        (1 0 2 3 2 1 2)              88.066
899        (1 0 2 3 2 1 2)              88.079
900        (1 0 3 1 2 1 2)              88.093
901        (1 0 2 3 2 1 2)              88.058
902        (1 0 2 3 2 1 2)              88.039
903        (0 0 1 2 0 0 1)              88.037
904        (1 0 3 1 2 1 2)              88.050
905        (1 0 2 3 2 1 2)              88.032
906        (1 0 1 2 1 2 1)              88.045
907        (1 0 2 3 2 1 2)              88.058
908        (1 0 2 3 2 1 2)              88.056
909        (1 0 1 2 1 1 1)              88.069
910        (1 0 1 2 1 1 1)              88.082
911        (1 0 3 1 2 1 2)              88.048
912        (1 0 1 2 1 1 1)              88.014
913        (1 0 3 1 2 1 1)              88.027
914        (1 0 3 1 2 1 2)              88.040
915        (1 0 1 2 1 1 1)              88.053
916        (1 0 2 3 2 1 2)              88.066
917        (1 0 2 3 2 1 2)              88.080
918        (1 0 2 3 1 2 1)              88.077
919        (1 0 1 2 1 1 1)              88.090
920        (1 0 1 2 1 1 1)              88.103
921        (0 0 0 4 0 1 0)              88.038
922        (1 0 3 1 2 1 2)              88.004
923        (0 0 2 3 1 1 1)              87.986
924        (1 0 4 5 2 2 2)              87.953
925        (1 0 2 3 2 1 2)              87.966
926        (1 0 2 3 2 1 2)              87.979
927        (1 0 2 3 2 1 2)              87.992
928        (1 0 2 3 2 1 2)              87.974
929        (1 0 2 3 2 1 2)              87.987
930        (0 0 1 2 1 1 1)              87.969
931        (1 0 2 3 2 1 2)              87.982
932        (1 0 2 3 2 1 2)              87.995
933        (1 0 3 1 2 1 2)              88.008
934        (1 0 2 3 1 2 1)              87.975
935        (1 0 1 2 1 1 1)              87.926
936        (1 0 1 2 1 1 1)              87.909
937        (1 0 2 3 2 1 2)              87.906
938        (1 0 2 3 1 2 1)              87.919
939        (1 0 4 5 2 2 2)              87.886
940        (1 0 2 3 2 1 2)              87.869
941        (1 0 3 1 2 1 2)              87.866
942        (1 0 1 2 1 1 1)              87.879
943        (1 0 1 2 1 1 1)              87.892
944        (1 0 2 3 2 1 2)              87.905
945        (1 0 1 2 1 1 1)              87.918
946        (1 0 1 2 1 1 1)              87.931
947        (1 0 3 1 2 1 2)              87.944
948        (1 0 1 2 1 1 1)              87.956
949        (1 0 3 1 2 1 2)              87.969
950        (1 0 3 1 2 1 2)              87.982
951        (1 0 2 3 2 1 2)              87.995
952        (1 0 2 3 2 1 2)              88.007
953        (1 0 2 3 1 0 1)              88.005
954        (1 0 2 3 2 1 2)              88.017
955        (1 0 1 2 1 1 1)              88.030
956        (1 0 2 3 2 1 2)              88.043
957        (1 0 1 2 1 1 1)              88.055
958        (1 0 1 2 1 1 1)              88.068
959        (1 0 1 2 1 2 1)              88.050
960        (1 0 0 0 2 2 1)              88.063
961        (1 0 2 3 2 1 2)              88.075
962        (1 0 3 1 2 1 2)              88.073
